review,rating,date
"App is no doubt superb but one thing is annoying I am unable to add beneficiary account which is having 15 digit (axis bank ) as it is just allowing to enter 12 digit.
So please fix this issue.",5,11/06/20 9:23
"This is an incredible app. One can do all bank transactions using the app. 
It takes around 10 sec to popup asking for touch id after opening the app. This is bit annoying.  Pls fix",4,16/08/20 11:03
The app has been lately working slow and gets stuck and stop reloading making one login multiple times. Every time I click on statement that app stops working,4,10/07/20 15:13
"This is not working properly.
Facing many issues these days.
I don’t know what are they doing!!!
I had to do transfer by internet banking because of many issues.
Please do something.",5,28/02/20 13:05
"The mobile app does not fit to scale on screens of iPhone models X and above. It doesn’t feel authentic when the screen flickers and does not fit to full screen. You need to fix this immediately. I have accounts with SBI, bank & HDFC and their apps work perfectly with my iPhone XS.

The app also does not show FDs or iWish RDs properly - poorly managed site I must say!",2,16/03/20 15:53
"Deleted the app and activated again, now submit button is working able to login",5,19/01/20 19:15
"ALERT: mobile app security is compromised several times. Under the manage Credit cards in mobile app, all the options were put to OFF, like international, atm etc...But to my surprise all the options were automatically switched to ON mode....no reaction on complaints. Last day today, I will reach out to media for general awareness to stop people using bank mobile app further.",1,28/01/20 5:38
"I am not able to login as I am providing my pin, it’s forwarding to a activation page where it shows “Verify your debit card” and needs some sort of value from grid printed on reverse of debit card. Funny thing is that I don’t have bank account or any debit card with bank bank, I have only credit card which doesn’t have any grid on it’s reverse side. I don’t know what to give for grid values. Please help.",1,22/01/20 16:34
This app is does all the work that a customer can do online. It has more features than web online banking.,5,14/01/20 4:34
This app used to work fine on my I phone x before but now I can’t even get past the verification screen. Please fix this ASAP. Is it happening with the other I phone users too or what??,5,21/05/19 8:47
"Most of the features are not working on ios 13 and most important is that this app take days to update the data.
View and manage billing cycle option for credit card is not working, app gets crash while opening the same.",3,17/10/19 4:25
"Not able to download the latest problem. Inspite Of proper network and speed, it’s not getting downloaded! Again and again, same message.....saying unable to download, pl retry.",5,23/04/19 13:29
"Getting Error pop up “Incorrect JWT format” while logging in. 

In recent times seeing frequent issues with the app. Has become difficult not rely on app to make time critical transactions.",5,11/04/19 4:15
Need updated version at the earliest please. Received a message from bank to download updated version but it’s not available here. Thanks!,5,10/03/19 3:57
"Very useful for banking transactions from which ever place you are . 
Covers all regular transactions and operates very fast . 
A must for every Account holder especially for older people who are not that mobile .",5,16/11/18 9:54
"Easy to navigate, loaded with features. Prefer the app over the website. This app is far ahead of other banking apps. 

Would suggest having a tutorial for teaching hidden or non-conventional features.",5,21/05/18 1:04
"Only issue is no NEFT or RTGS transfer facility, need to login website for the same.I have used 8 Banks App, 5 from India and 3 abroad, bank bank app is the best out of 8. So much user friendly, fast, easy to understand for old school guys as well. In short 10/10.",5,24/10/17 8:11
"Hi devs

While I love the functionality , the app is sluggish and additionally the menus have now stopped working altogether. I can’t check my card services or the deposits tab at all. This is after 11.3 upgrade. Please take a look asap. 

Also for cash deposits the option for 200₹ is missing. I got called out for t by the cashier at the branch and she says the app is updated to support 200₹ cash tender  deposit but dont see the same in the app",1,23/04/18 18:14
"Best Banking App available in current banking sectors. You can manage everything with your finger tips, set the limit of withdrawal of your cards through ATM/Online and many more.",5,29/12/21 8:56
"Whenever I click on push notification messages from app app, it is just redirecting to the home page. This also happens when the application is opened. Please have a check on this. Thanks.",3,05/01/22 10:21
"I  am using this app from last year but from past 1 month as soon as I login it crashes and shows the home screen.
Please help me out.",5,26/11/21 17:41
I hold accounts with three banks and this has to be the most user friendly and no nonsense app of all. Highly recommend it to anyone who relies heavily on digital payments.,5,03/11/21 15:08
"One of the best mobile application , I haven’t seen such feasibility in any other bank mobile applications. Appreciate bank for designing such app 👍",5,27/10/21 12:56
"Screen orientation is not apt for iPhone 12 pro. In credit card section when going to my rewards section cannot press back arrow, button is overlapping with device clock.",3,14/05/21 6:14
"The App is showing wrong credit card image as I have taken HPCL card but its showing make my trip card with all same info which is weird.

Kindly do the needful to make it a 5 star App.

Also sent several emails too but no result yet.",3,23/01/21 13:23
"The latest version should be changed as soon as possible.. It has lot bugs, just I listed few here.

When ever I am doing find transfer, the app open the guide window and I need to skip it allow to run it... 

I tried to open small statement, suddenly the screen get hanged ... 

I tried to add the new payee, it doesn’t show, but I can able to see the same payee in the browser.. it is too worse. Because I cannot make a fund for all the people as those people didn’t listed in mobile version",3,31/01/20 15:41
"I am not able to see payee list when trying to do money transfer. Tried to logout and login multiple times but no luck. 
App is also getting slower with each update. Checks for face/finger detection even it is disabled makes it time consuming for logging.",2,25/11/20 16:13
"The app is not tested for iOS, should have been a top based login.. instead bank making sms to be send from the mobile. If the user using mobile sim in another phone to register the app it’s very difficult. If it is to optimise cost give a seconds option. Test ur app for iOS. Better to use new gen bank.. than all these old era.",1,02/02/20 9:23
"With the last update the app on xsmax have slowed down drastically. Earlier it used to recognize ny face instantly, now it waits for good 8,9 seconds and then starts facial recognition. 
What is the app doing for these 8,9 seconds?

Hi on iphone xs max, the credit card rewards page shows an option to go back from the page on top left corner, however no matter how many times I try I cannot go back from the page by clicking the back arrow button. Its a bug. Please fix it.

With last update the app has stopped working on wifi. Only works on mobile data. On wifi says mobile is offline. Please fix this bug. Happening for iPhone XS Max",1,26/01/20 21:57
Latest update on iPhones enables you to use voice commands via Siri. You can even make payments as Siri will confirm the details before proceeding. app is one of the best banking apps that I’ve used.,5,29/12/19 12:22
I have been using this App for few years and it’s just keeps getting awesome. So many functionalities but still so clear and uncluttered. UI is so clean and crisp. Makes life so easy using this App. Thanks guys!!,5,12/08/19 13:15
Age mentioned is 4 + years. Wondering how would a 4 years or 5 years kids would know how to use this application and do banking on their own ??,5,24/06/21 1:45
"Review on the latest version- I searched for view payee option. When I click on view payee, the entire screen goes blank. Nothing happens even after 5 mins keeping the App open.

I have been using this for 1 year.. after start using this I didn't have to reach my laptop for bank website. It just opens with the fingerprint - Cool..

- Rajan",2,16/03/19 9:58
"In app pay app debit card button under saving account is not working , kindly check and fix it.

I am using iphone XS
Service provider is JIO",5,02/06/21 12:20
The main concern of most mobile app is easy understanding of user interface which this app has. Nice job all Developers.,5,31/05/21 2:40
All details related to account aligned in a proper manner. Easy to use and not confusing. Better than other banking applications. Giving maximum rating for the experience.,5,13/03/21 4:45
"The app stopped to show my card details abruptly for last 2 months. Customer support team of the bank Bank is also seems to have no clue how to resolve the issue. They are simply closing the complaint by marking it is resolved.
There seems to have serious issue with the app functioning since no one is able to resolve the problem.",1,01/04/21 2:00
"Cool app, never faced any error while transactions, which is a major issue in apps from other banks(talking about apps, which I am using or used in past)",5,28/08/20 5:50
"App is feature rich and good to have, but too heavy to load, sometimes hang a bit leaving entire screen white unable to go back or forward. Reduce menus & options to one place. Too much categorisation makes it complicated.",3,27/02/21 10:15
"Way too many notifications. Receiving minimum 10-30 a day. If I don’t clear existing ones, new ones will be less. If I clear existing notifications, they will reappear in addition to new notifications. Turning off notifications from mobile settings is also turning off important notifications such as UPI transaction approval requests and others.",1,04/01/21 3:22
"Very easy to handle 
Using the app for 4 yrs and using for fund transfer , credit card bill payment , UPI transaction 

All options are readily available with ease of use",5,02/05/20 18:14
The application is undoubtedly packed with rich features but it crashes every time I open it on iPhone XS Max. Thus I am not able to make use of the application. Kindly look into the issues.,5,23/10/19 18:28
The app GUI is user friendly with ease of use and is fast in all the transactions. I’ve been using it since last 5 years and never has been there a case of software hang. I’ve saved a star for further improvements as there is always a scope.,4,24/12/19 10:08
"Was good but it stopped working after the recent update. It freezes on opening and then force closes on it own! Please fix this.

Update- Issue fixed.",5,23/10/19 14:41
"bank bank mobile banking is a hassle free system which provides all your banking needs in one app that too without standing in queues and at the comfort of your home or anywhere you want, love this app thank u bank",5,16/08/19 6:17
App shows pay bill but when we clicked that and start the process of paying the amount it won’t go further just shows the error and we can’t able to pay our own credit card bill how pathetic situation created by bank,3,18/10/19 19:17
"Amazing banking experience with the bank app app, easy to use and all the features provided work fast and ensures the visiting the branch isn’t needed.
People using bank should use this app to make their banking experience more convenient and easier.",5,26/03/19 6:15
"If you enable Fingerprint, and log in using that then it should not ask again once you logout from app. After log out also same popup screen appears which asks for fingerprint to log in and then each time we have to choose cancel ! Check Citi mobile app how its implemented there !",3,30/03/19 3:56
"Some features saves your time to go online in net and see the balance in net banking. 
Lot of features in this app save your time and gives you instant access for financial info and works.",5,21/03/19 6:54
"I’m using this app from almost over 6yrs.
Their continues improvement makes this, one of my most favourite app in terms of simplicity and user friendliness.
KEEP IT UP.",5,29/12/21 6:40
"This is the worst mobile banking app ever created. First of all to get my account activated, it sent more than 10 account activation messages, after 10th try it finally got activated. Takes ages to load something as basic as home page. Right now, it’s again asking me to activate my services, and the history is repeating itself, even after 8th try I’m not yet able to access my account. Wish there was minus rating.",1,08/10/18 13:07
"Thanks for making it worst day by day. It used to be a great app. But with each update navigation is getting worst. Login button does not work 90% of times. Navigation buttons within the app do not work most of the times. When you make a payment to iwish RD ,home button does not work after payment. Please hire some good developers. When you can’t get basic functionality to work, I highly doubt your app security.",1,09/08/18 8:59
"Whenever I open the app, it shows that I’m already logged in but with no details like my account number, statements etc. I always need to 1st log out and then log in again. It doesn’t fit in my mobile screen as well. Rest everything works fine.",3,04/06/18 3:32
Hello team please check the issue as its getting crashed every time when opened.,4,03/01/22 10:17
Easy to access app by user. New things always update in the app you can ger statement and link credit card easy to use..,5,21/09/21 9:16
I’m a long time and regular user of this app. For the past one month it is not working on my iPhone 12. Even when I’m on a secure and strong Wi-Fi network it always asks me to check my Internet connection. Hope the issue will be fixed soon.,3,27/12/21 7:26
"Upon clicking “Unlock with Face ID” option, it is scanning for the face but an alert pop up is shown which says, “Invalid login PIN 1 out of 3. Please provide valid PIN to process your login.” App version 7.9 and iOS version is 15.0",3,29/09/21 8:16
When i click any option menu app is crashing randomly what rubbish update😑,5,04/05/21 11:15
If you use the camera for scan to pay UPI payments the app will start using the camera and never stop. Doesn’t matter which part of the app you are using the camera will continuously be used by the app. The green dot on the top right will stay on. What is the app doing with my camera feed???,2,19/09/21 6:24
I am unable to fetch time of transactions. However it shows you date of transactions but no information about time of transactions. Most of the time App got hang up after scanning UPI ID and you need to restart your app again.,3,12/08/21 10:23
Recent update stoping to use the app. You can not open the app if your phone does not have a network even though you are connected to wifi. It keeps asking to reactivate the app as it does not detect the SIM card. I have no network in my phone where I’m currently living so I’m dependent on wifi.,2,02/06/21 0:58
Excellent app with ease of use and all features available in single app. Recharging FAST tag is easy to use at any time and anywhere.,5,24/04/21 14:11
How to see credit card details using app pay,5,27/02/21 6:00
Nice but many service related request items missing compared to web and I mobile,5,21/12/20 7:54
"Overall interface is cool. It is very annoying to see pop ups every time I login granting pre approved loan. Would really like not to see such Sales Push in this App. At times I wonder is it designed for the bank or for the customer.

Thanks",3,07/02/21 18:25
Very intuitive. Helps manage the bank account quite easy through the app.,5,01/11/20 6:17
"I feel safe and secure while using this app. Navigation is easy to use. FaceID is awesome which makes super quick to operate. When it comes to technology in banking , bank know how to do that.",5,29/07/20 14:50
"Overall good interface & app design. But as of now I’m facing with login issues. The moment I login to my account, the session gets expired and I’m logged out of my account. I’m on iOS 13.6 & iPhone XS Max is my device. Tried restarting my phone but of no help. Kindly look into this on an urgent basis.",3,05/08/20 15:38
This app is user friendly. I’m always at the receiving end of service extraordinary. It saves a lot of time and it’s very convenient. Thank you for this app.,5,27/05/20 14:21
"Hi I’m using iPhone 10, since 1 month I’m unable to login the app. I enter my user name & password but when I enter submit. The screen is same no change. Unable
To login. Please help. 
Regards 
Ashwani khosa",5,27/01/20 5:00
"Hi team. There is a bug in the iWish-Flexible RD Details screen. I have achieved my goal 100%. But the message at bottom of screen says “Save Rs. NaN to achieve your goal by May 06, 2020”
Please correct the same. 

Rest the app is great to use. Very easy for all banking needs.",4,05/05/20 4:00
"Only credit card user, i cant login now because its asking for debit card grid codes to login., i dint had any issues to login and reviews my credit cards before, now its asking for debit card codes... cant access or see my credit card details or enable or disable it now... it has become like hdfc and axis bank with this update... no uniqueness... RBL app is best for Credit card User ...",1,10/03/20 2:22
"Love the app both for its seamless integration with credit cards and functional experience with all aspects of banking like UPI, payments downloading historical bank statements in a jiffy. Have a couple of other bank apps but bank is the best experience.",5,19/12/19 2:30
"When ever using the app to transfer money, after completion of transaction adds were covered the page which can’t be hide or removed.",5,05/12/19 12:17
Am using more than 3 banks mobile apps but i swear the best banking app belongs to bank till now I haven’t faced any kind of blockage for the same thing that’s what we need further hoping for the best services on the go,5,28/07/19 5:16
"Generally the app works well enough but for the last two days, I have been trying to pay my credit card bill and the app just keeps showing #0003 error. 

Don’t ever try to change or update any information via the app; just go to the bank and do it.",3,01/10/19 3:34
"I have been using the app since last 3 years and have found it very useful. You can do anything without visiting the branch, from transactions to open PPF account to investment. I think it is the best banking app.",5,04/05/19 2:45
"Excellent! 
One feedback! Funds transfer history Is not clear. Cannot view by payees, cannot view comments. Just shows a reference number
Otherwise no complaints",5,02/05/18 2:05
App doesn’t work properly with iPhone and I re installed the app multiple time thinking that the phone has issues but I realised that the issue is with the app. I use Citi bank app as well it’s very smooth and till today when I initiate find transfer it’s keeping on rotating and says it setting up my payee list. Very disappointed with bank mobile banking app. Pathetic and it will not work when it’s really needed,1,30/04/19 10:41
"With the latest app update v4.2 for iPhone, to login to app to manage my credit card, I was asked to enter 4 digit pin, after that I’m being asked to verify with my debit card. The select account has Savings a/c selected by default and I’m unable to change it to credit card. 
I don’t have a debit card and I’m unable to move further in the app to manage my credit card.",1,24/02/19 23:59
"You can understand how poor the application development and testing, even I was not able to give feedback. When I enter all poor then the NEXT button was disable and “ON A SCALE OF 10” none of the buttons working. Poor application for rich bank.",3,06/01/19 1:39
The app services are not working properly they keep on giving error for any type of transaction. Early it was good but after upgrade this issue raised. But when I perform same on Internet banking having no issue. Kindly resolve if any bugs.,4,03/07/18 6:49
"1. If I click on logout, I do not want to see fingerprint scanning login dialog. 70% of the time I end up logging in when I want to exit clicking on home button. Just careless design.
2. Provide options to give app feedback on the app itself.
3. At times it’s slow and does not complete the request.",3,13/06/18 23:54
Amazing platform and works like magic even when other app doesn’t work .. And also transactions made easy in just ✨ .. ♥️,5,11/11/21 7:24
"Dear team , I m unable to check my deposits through bank bank app. Previously I was able to check my deposit account as well through this app. When I click on deposits button it does not open. I m only able to click on and check my saving account details. Kindly try to fix this issue/bug asap.",2,27/04/18 3:39
Very Bad experience I’m getting while using this App. As a result I’m feeling like stopping using the bank Bank Account. I will use my Account in HDFC Bank henceforth. Very unreliable App. All the time I’m wasting my time over it. Nonsense,5,03/03/21 20:42
"Unable to add mastercard cards as billers and make payments. This facility is available in the web but some how only Visa cards can be added as billers.
Other than this the app is smooth and easy to use.",4,25/10/21 7:38
"Hi support,
My app is closing as soon as I am logged in . There is some technical glitch which requires your notice. 
My recent activity after which this started was adding a new Cc card from other bank for faster payment.",3,26/08/21 6:19
"I am trying for almost 3 days now to verify my mobile number through the app, but haven’t succeeded. It automatically goes back to the home page even before I can send the Authentication Message. Further, I don’t know why it can’t change the orientation to ‘Landscape’ mode when I rotate the phone. bank needs to work on the user interface. It’s really frustrating.",1,10/03/21 11:48
Nice app..making banking easy.I have been using this app since 6 years and had done some thousands of transactions without any issues.,5,25/12/20 12:20
"with every update you expect the app to get better. but it’s opposite with this app. they released a fantastic app and now with every release they are making it worse.

everywhere annoying loaders for everything. unnecessary persuasion to book bus tickets and their banking services are down many times. i am too lazy to open a new bank account with different bank and that is the only reason why i’m still an bank customer.

and to add salt to our wound, their customer care number is TOLLED in 2021. They never hesitate to call themselves the best banking providers ever to exist on this planet but have their customer care number TOLLED.

very annoying experience",1,04/01/21 14:21
"I am not able to use this app anymore... 
after verification sms is sent ... screen just moves upwards without anything further happening",5,20/11/20 15:11
experiencing blank screen on click of Statement in home screen often and need to re-login every time. Please fix this.,5,11/08/20 5:33
"Hi Team,
I would like inform you I’m facing crash issue copulate of months while the app launching after sometime app being the crashing in iOS 12.4.8 iPhone 6. Kindly resolve that bug as soon as possible. The app experience is great.",4,17/10/20 14:37
"Could not be able to pay bill of credit card, pay bill option not responding",3,25/08/20 10:15
After last update I can’t see my account balance info on the home screen please fix it,5,27/11/19 6:37
"You are still not able to create an iOS app that fits the screen. The app is still half-screen age old. Pay your developers.

Which sensible financial company app shows  full-page offer banners in their own app – Stopping all other functions?

UX is worst. Not at all user friendly. When you open the app, it displays loading screen for 2 minutes. Are you mad?",1,17/07/20 7:35
"This app has issue with how it shows recent fund transfers. All the recent fund transfers are not shown. Eg- transfer done on desktop using the same account not shown , why? 
Payee details are also not reflecting properly.  Payee deleted from desktop website is still showing in app and newly added payee is not showing in app app. 
This app needs proper testing of all features.",1,20/02/20 4:27
"Hi, whenever I click the option of “last 30 days” to check the last 30 days transactions of my credit card, the app always crashes. Plz help 🙏🙏🙏

Other wise, I love this app.",4,15/02/20 9:22
Best banking services in India and always focussed on IT. The only thing I don’t like is the requirement of card grid. I think the bank must do away with it and only rely on otp and or 3rd party soft tokens like google auth or have an auth app of their own.,5,08/08/18 7:07
"The app, which otherwise works great, has issues with managing iWish accounts. Also, there is an annoying notification indicator on the app which just doesn’t go away. I can’t see what the notification is if I open the app. I reinstalled the app and it just appeared right back!",3,14/02/19 5:12
Sorry to say but the update has left me irritated. 9/10 times it won’t open the credit card tab. Logging in has internal errors pr server errors. Past version was better and deserved 4 or more stars. Please work on this immediately. This is the only mode of transaction that i use currently and i am sure there are more like me who ll be suffering.,2,03/09/18 5:18
"Thanks for finally adding support for + devices. Took only 4 years :) 
Anyways, overall a pretty get update. There still needs to be some optimisation of animations as the app is little jittery on a scroll.",5,07/06/18 17:50
"Everything is good. But from last week, the app has become very slow and takes  time to launch and login.",5,01/11/17 7:40
"The app is great and all, though it’s very hard to say if the previous month’s credit card bill has been paid or not. AmEx has a very clear implementation of the same.",4,05/12/21 5:56
"Kindly note, we are face lock problem to get into the account profile that leads us to entire password manually; however, the rest features are working properly.",3,29/09/21 11:03
"Not able to sign into my credit card account even after entering correct pin and credentials. Tried several times. When I logged in on pc, faced no issues. There is some bug in the app. 

Thanks.",3,21/07/21 12:13
Credit card section must be improved by showing the complete data of transactions and EMI details month wise so that to do not have multiple repeated payments,3,24/06/21 5:49
This is the first worst app ever I have ever seen for a banking institution. This app doesn’t even have a basic feature to see transactions or account details for a credit card or home loan. You can’t even make any profile changes for a account. Not sure if this app is only meant for them who holds saving account with them. Lot of emhancements needed.,1,18/04/21 13:12
"In this new update the “swipe to check balance“ facility removed 
 It should be available",5,08/04/21 4:24
No other bank provides such a nice app with so many features for making user experience and convenience better continuously. Love the app!!,5,01/04/21 5:18
"Once open my rewards page, one cannot go back to home page or any other page of the app. We have to close the app and re-open it. Hope this will be addressed in next update.",3,06/04/21 5:43
"In this new version, face id stopped working and even not showing up to re-start.",5,27/02/21 14:56
"I have an issue with credit card, I have been continuously trying to connect with phone banking office since past 10 days. No luck. Now I won’t be able to pay and you can happily add penalty.",3,31/03/21 16:36
"Many time show existing account during add new beneficiary, unable to add new account
Feedback system is also not working",5,08/02/21 16:50
"Hi Team,

I am using iPhone X and the app navigation is really difficult when you move to Reward Points section. The back button on the upper left corner actually goes behind clock hence it becomes very difficult to go back.. The user interface & navigation is not up to the mark. Please improve it and make it easy to use across the app.",1,21/02/21 8:34
I appreciate the functionality of the app and the security layer on top. Unlike other bank apps I hardly see any downtime. Keep working,5,28/01/20 13:00
"Hi Team,
I have been observed that v6.1 is very unstable version. Most of the time, it gives error during login (“server with the specified host name could not found”, and many more). Most of the time transfer screen doesn’t load. Please do a regression testing before deploying to prod environment.
Thanks,
R",3,18/10/20 11:13
"Do bank will loose all its money if they included a way to check balance of meal card within the app.  To check balance it’s mentioned that I should login into a website, how can I do that all time. Why not we include that feature in the app. Kindly include this feature. 

Sorry Developers, you have did a good work but still I need this feature.",1,31/01/20 19:44
Kudos to bank team. This is by far the best mobile banking app used on iphone. Almost every feature is user friendly. Keep it up.,5,22/07/21 16:21
"Team, I’m trying to click on Submit button after entering credentials. But it’s not working and there is no response at all. Restarted phone, no luck. Am using I7. Please check.",4,23/01/20 14:11
The app doesn’t work properly for iPhone X and above. Few options like credit card bill payment and back button don’t work,4,21/01/20 14:19
I am not sure why you guys are not considering the iPad without sim as a device or either you missed it! If you guys are still continuing to give such bad experience I would rather change my account to a bank with better experience. Because first you give the support and then with no notice now i am not able to use it.,1,17/01/20 15:22
For no rhyme or reason I now need to verify again just because you guys have made an update to the app. And it doesn’t let me verify coz it says that the server is busy. We rely on banking on the app and I need to pay card bills. I have to get away with your bank account now. bank app developers are the worst and their customer service is even more pathetic.,1,05/08/19 5:51
"Does not work nearly half as good as it does on older devices. For the largest private bank in India with millions of dollars to spend. I would expect some money and thought being put into the upgrade project for the app for newer devices. The screen layout, the balance card etc does not work on the latest iPhones. 
The app is great IF only it would work.",2,04/07/19 15:26
"On going to funds transfer page I end up loading a white screen page where it shows we are setting up new funds transfer funds page please wait..... 
I have tried multiple sessions and nothing seems to work... does your team do a proper testing before you roll a update. This is a critical bug which needs to address asap.",1,03/04/19 15:10
"After upgrading to iOS 11.3, I am facing issues in opening RD/ PPF/iwish account in the accounts section. I am able to access only my savings account after the upgrade. Please apply a fix for this issue soon. 
Anyways, good app with all features. Just look into this issue soon.",3,16/04/18 12:51
I am not able to access the deposits link under Funds and deposits. It was working fine now due to some issues we are not able to access. Kindly add this fix in your next update. Thanks.,4,10/04/18 7:48
If i m checking my statement  but not showing last amount when i m pay any amount that showing in statements but last balance  amount not showing in statement plz solve that u can compare with hdfc bank statement that’s showing Deducted amount last balance amount can u change ur statement like hdfc statement system plz solve this last balance amount can be show,1,26/07/21 10:34
I’ve never come across such an amazing mobile banking app. Seamless integration of all features that are necessary. An experience that is incomparable to other leading banking apps. Kudos to the developers. 👏🏻👏🏻👏🏻,5,16/07/21 7:22
After updating 5.8 version app hangs very often especially in funds transfer module . Only 1 out of 5 transactions succeed without hanging . Please resolve issue,5,08/08/20 5:14
App is asking to activate my device everytime i open when i dont have mobile network. Please resolve it as i am at a place getting constant network is a challenge,3,16/06/21 5:25
Can’t login. I don’t have savings account. Only have credit card. Logged in with net banking id and password but not showing my credit card details. After the update created the error. Previously it was shown. Didn’t rectify the problem even after repeated emails. Poor developers and can’t understand the problems. Pathetic service.,1,01/06/21 8:02
After recent update credit card details including statement is not visible. App keeps showing “Loading Credit Card Details”. Updated App speed is reduced to 1/4 compared for previous version. Please check.,3,07/03/21 18:52
Overall good app and am satisfied but I think the UI needs to be adjusted for new iPhone 12 mini. The fund transfer screen is overlapped by recent transactions. Did not check other screens yet.,4,10/12/20 2:12
"I am unable to check my bank statement and the app is useless. The contact us feature also shows error when I click it. I do not understand how this app has got 4.4 stars when none of the features work!! Also, no matter what button I click, it will only open the “Apply now” window. Useless app.",1,06/12/20 6:10
One of the easiest to use m-banking apps. The only issue I have found is that fingerprint authentication doesn’t always work.,5,31/07/20 3:54
Easy user friendly interface with all in one app for full banking experience,5,09/02/20 14:02
"Did not expect this slow response from such a big bank. I am using iOS 11.5 for last week now. This app is unusable on 11.5 on iPhoneX. Ideally app should not crash in such a critical flow (login). Even if it does, resolution should be fast. My transactions are getting delayed due to this and I have to resort to old school net banking now...feels like I am using some cooperative bank.",1,25/05/20 11:53
"When we first download bank it will gives 3 options .. i already have accout , instant account and nri .. when we click on 
“i already hv account it will ask us to verify ans send sms when we do every thing it will as us for pin and when we enter pin it is giving error (#LGU001) also not allowing to creat new pin its do pathetic.. can you help us now ..",1,23/04/20 3:09
"Hi,  I only have bank Credit Card, in new application after first time login and then logout, when try to login second time application asked for Debit Card details and no login options for Credit Card user. Please look into this to fix.",3,19/04/20 15:10
"I already have an account in bank but still it is asking me to create new account.
When I click on I already have an account mobile vitrification done 4digit pin set after that its asking me to add employe detail company name employee I’d no . 
just I tried 100 times right now . 
More than 15 times I reinstalled app but same problem occurred do something on this.",1,06/03/20 4:50
Very easy to use and transactions can be done very easily you will get all the required information and details abt your Acc.,5,24/01/20 11:24
Very well designed app. It will save your lot of time from logging into your account on desktop/laptop and do your online transactions.,5,04/08/19 4:39
"I am using an iPhone 6 on iOS 12.4.2. The app cannot log in using touch id. It just gets stuck reloading the touch id prompt. Before the last update, the app used to crash when I went to view my credit card statement. All other apps still work great on this aging hardware without lagging. So this app has no excuse for crashing or lagging. Please fix the app and do some testing before releasing any update",1,19/10/19 11:31
"I tried to call customer for my issue still no one cares about me I am getting a error “The internet connection appears to be offline”

Anyone can help please",5,07/04/19 20:06
"bank is known for doing these kind of stuffs by giving option to take insurance near I agree (consent) while doing any transaction .. now they are giving an option of free 30 day credit when you login to the app.. if you click yes by mistake, they will credit the amount and you need to pay interest.. kind of playing on people’s habit to click on I agree",1,08/05/19 5:59
"How many times do i have to verify my account....?? Done it like 6times.... still again its asking me to verify again...and every time i am charged for the activation msg.... 
Worst banking app i have ever experienced.....",5,12/11/18 4:58
"The App is good and I didn’t have any problems using the services as of now. The only problem is the top portion is cut out near the notch. It is not optimized for IPhone X. Time, Battery percent and other information is cut out in half. It will be great if that is fixed.",4,02/08/18 9:32
"I unable to login !!
I never seen like before!!
This is one of my worst experience!!
Requesting bank team upgrade soon with latest version",5,07/06/18 13:56
"Whenever i open my funds transfer page, it shows a message saying setting up your funds transfer page, please wait. And the circle keeps on moving never to actually bring the page.
Please fix this problem as soon as possibe.
It’s giving me hard time using this app.",2,23/07/18 5:17
Touch is not working for the above mentioned menu with this new update. The same in not opening through app app.,5,22/04/18 14:59
Automatically it takes current date as end date in detailed statement. It's just one of the feature I found cool among so many other awesome features.,5,09/10/17 12:24
"The app takes too much time to respond when we login, or we go to account details or any other screens. If I say technically, the backend is taking time to respond the app and needs improvement.",4,01/02/18 17:38
All features in this app is very useful but while activating the account it will not be immediately done. It asks for two times even after activating successfully. Need to improve that one l. Except that all are good.,4,24/01/18 6:36
"This app makes online payments,transfer very easy and customer friendly,indeed a easy way to do banking.",5,17/04/21 15:57
I think it’s wonderful App and I am able to transfer money instantly to Friends and family on a single click even when I am out of country.,4,12/10/21 5:47
"Hello, i am using iOS 14.7.1 and app pay application version 7.8. As I am trying to login to application the application crashes abruptly and i am unable to use my banking services. The application crashes after logging and as soon as homepage appears it crashes and i am back to my homescreen. I want this issue to be resolved so that i can use my banking services.",1,07/09/21 8:53
"This iOS app needs a big overhaul. The app is slow to respond, hangs, navigation icons are not at the right place, apple gestures like ‘back’ doesn’t work, needs a better UI. 
You’re country’s one of the biggest banks, your app shouldn’t be of such average quality. Other smaller pvt banks have better apps, try it.",2,23/07/21 6:53
"Please showing pop ups every time you open the app, we are opening the app to get something done or check something, we don’t want to see the same pop up every time we open the app",3,31/05/21 5:34
"From the last two updates, I’m logged out of app and need to activate again😠",5,01/03/21 5:50
Could not able to find the option to see the balance like in earlier version it swap to see the balance.,4,07/04/21 11:40
"They have charged wrong fees, late charges and interest on that before delivering my credit card and now no one connects on the toll numbers and every time I tried to connect with live chat in app, it says Unable to connect Agent. I have several credit cards of difft bank, bank one is the worst i have used. Please do not take its credit cards.",1,08/03/21 11:06
"As subject denotes, Please add a column like Remarks under the said option so we will record the reason of our txn and it helps us to track better.",5,24/01/21 6:22
"After recent upgrades, response of app is bit slow. Specially at login.",5,02/10/20 7:35
Everything is ok about the app but I can’t link my Credit Card. Don’t understand what is the bug/problem. Please look into this matter.,4,08/11/20 17:25
Thanks team for give useful app for smooth transition. Can we have balance amount in small latter in each transaction list?,5,22/08/20 11:04
"Not able to login after app update 
Please release the updated version to resolve this issue",5,20/01/20 17:49
"bank Bank, could you please stop pushing promotional notifications. Approximately 10 notifications per day is too annoying. You should be providing an option to opt in/out for such notifications. 
I only wish to receive my account related notification. 
Thanks.",2,29/02/20 11:19
Unable to login after the last update. Please fix this as soon as possible.,5,18/01/20 1:48
